img_id,gt_index,size_bin,sqrt_area,class_id,num_p3_positive,s_pos,sigmoid_score,s_neg,margin,local_bg_over_threshold,matched_but_low_confidence,crowded
23,6,tiny-2,15.874507904052734,0,2,0.5518777370452881,0.6345711350440979,-0.9254962801933289,1.4773740768432617,10,False,False
43,0,tiny-2,13.856406211853027,0,2,-2.1253738403320312,0.10665497183799744,-2.806853771209717,0.6814799308776855,2,False,True
43,1,tiny-2,15.0,0,2,-2.3515243530273438,0.08694468438625336,-2.688480854034424,0.3369565010070801,2,False,True
45,1,tiny-2,10.547832489013672,0,1,0.29956722259521484,0.5743367075920105,-1.0671433210372925,1.3667105436325073,11,False,False
45,2,tiny-2,9.843070030212402,0,2,-3.3701539039611816,0.03324136137962341,-3.6900463104248047,0.31989240646362305,0,True,False
48,1,tiny-2,13.856406211853027,0,4,-1.0650869607925415,0.25633853673934937,-2.332526922225952,1.2674399614334106,6,False,True
48,2,tiny-2,15.874507904052734,0,6,-1.9093008041381836,0.12905941903591156,-2.6147782802581787,0.7054774761199951,4,False,True
48,3,tiny-2,15.491933822631836,0,4,-3.470348596572876,0.030167782679200172,-5.041172981262207,1.570824384689331,0,True,False
51,1,tiny-2,14.966629981994629,0,2,0.19875121116638184,0.5495248436927795,-1.5401794910430908,1.7389307022094727,7,False,False
51,2,tiny-2,13.856406211853027,0,2,-0.6654629707336426,0.33951351046562195,-2.196622848510742,1.5311598777770996,7,False,False
58,1,tiny-2,10.613539695739746,0,2,0.26564502716064453,0.5660234689712524,-0.9781910181045532,1.2438360452651978,12,False,False
70,0,tiny-2,14.456831932067871,0,2,-1.2458555698394775,0.22341838479042053,-1.386349081993103,0.1404935121536255,7,False,False
72,0,tiny-2,14.422204971313477,0,2,0.3332803249359131,0.5825572609901428,-0.8764068484306335,1.2096872329711914,9,False,False
73,0,tiny-1,7.0756988525390625,0,1,-0.19455814361572266,0.4515133202075958,-1.0888203382492065,0.8942621946334839,9,False,False
73,1,tiny-2,9.00692081451416,0,1,0.8371982574462891,0.6978747844696045,-0.8540140986442566,1.6912124156951904,15,False,False
75,1,tiny-2,15.968719482421875,0,4,-0.03337907791137695,0.4916560649871826,-1.817469596862793,1.784090518951416,9,False,False
102,1,tiny-2,15.968719482421875,0,2,-0.9907526969909668,0.27076342701911926,-2.3896195888519287,1.398866891860962,5,False,False
102,2,tiny-2,14.456831932067871,0,2,-0.9372336864471436,0.2814594507217407,-1.9376300573349,1.0003963708877563,7,False,False
109,0,tiny-2,15.099668502807617,0,3,-0.3769474923610687,0.40686333179473877,-1.170243263244629,0.7932957410812378,8,False,False
112,3,tiny-2,16.0,0,4,-0.4536837935447693,0.38848528265953064,-1.6352709531784058,1.1815872192382812,6,False,False
120,1,tiny-2,12.727922439575195,0,2,-4.808376789093018,0.0080950316041708,-3.8090012073516846,-0.999375581741333,0,True,False
121,1,tiny-2,13.266499519348145,0,3,-1.2500240802764893,0.2226959764957428,-2.362567901611328,1.1125438213348389,4,False,False
123,0,tiny-2,14.966629981994629,0,4,-0.39088207483291626,0.40350499749183655,-1.1907316446304321,0.7998495697975159,10,False,False
132,4,tiny-2,11.07310962677002,0,2,-0.9943784475326538,0.2700481116771698,-1.711297631263733,0.7169191837310791,7,False,False
140,2,tiny-2,14.282856941223145,0,2,0.6065962314605713,0.647163987159729,-0.14543147385120392,0.752027690410614,13,False,False
140,3,tiny-2,12.649110794067383,0,2,-0.4506802558898926,0.38919904828071594,-0.5410992503166199,0.0904189944267273,13,False,True
140,4,tiny-2,13.03840446472168,0,2,0.6923372745513916,0.6664866805076599,-0.4896053373813629,1.1819425821304321,13,False,True
140,5,tiny-2,12.845232963562012,0,1,0.22809410095214844,0.5567775964736938,-0.26193809509277344,0.4900321960449219,14,False,True
165,2,tiny-2,8.25499439239502,0,2,-0.5285640954971313,0.3708518445491791,-1.5172512531280518,0.9886871576309204,10,False,False
166,0,tiny-2,10.098774909973145,0,2,-0.21894323825836182,0.4454818069934845,-1.4780254364013672,1.2590821981430054,7,False,False
169,0,tiny-2,9.539392471313477,0,2,-1.7204501628875732,0.15181319415569305,-3.0265166759490967,1.3060665130615234,2,False,False
181,0,tiny-2,14.832396507263184,0,3,-0.504602313041687,0.3764597177505493,-1.4666132926940918,0.9620109796524048,6,False,False
185,1,tiny-2,10.488088607788086,0,2,-0.006344795227050781,0.4984137713909149,-1.360992670059204,1.3546478748321533,9,False,False
185,2,tiny-2,11.48912525177002,0,1,0.17839908599853516,0.5444818735122681,-0.7974907159805298,0.9758898019790649,9,False,False
186,1,tiny-2,12.409673690795898,0,2,-0.5990591049194336,0.3545589745044708,-1.29985511302948,0.7007960081100464,8,False,False
202,0,tiny-2,11.958260536193848,0,2,0.9445559978485107,0.7200190424919128,-0.5962458848953247,1.5408018827438354,12,False,False
209,0,tiny-2,14.422204971313477,0,4,-0.8386664986610413,0.3018156886100769,-2.39377760887146,1.5551111698150635,6,False,False
209,1,tiny-2,15.42724895477295,0,2,-0.3503457307815552,0.4132985770702362,-0.8988558053970337,0.5485100746154785,9,False,False
228,2,tiny-2,14.696938514709473,0,2,-0.2347041368484497,0.44159185886383057,-1.239366888999939,1.0046627521514893,7,False,False
237,1,tiny-2,8.8773193359375,0,1,0.47869110107421875,0.6174387335777283,-1.1574897766113281,1.6361808776855469,8,False,False
239,0,tiny-2,12.274374008178711,0,1,-3.4931585788726807,0.02950751967728138,-3.3405120372772217,-0.15264654159545898,2,True,False
251,0,tiny-2,15.491933822631836,0,3,-0.49463996291160583,0.3788011074066162,-1.3663233518600464,0.8716833591461182,6,False,False
257,0,tiny-2,14.866068840026855,0,4,0.10547029972076416,0.5263431668281555,-2.0144805908203125,2.119950771331787,6,False,False
260,0,tiny-2,15.198683738708496,0,3,0.17772428691387177,0.5443145036697388,-1.0936306715011597,1.2713549137115479,13,False,True
260,2,tiny-2,12.961481094360352,0,1,-2.050048351287842,0.11404749006032944,-1.5379480123519897,-0.512100338935852,12,False,True
269,1,tiny-2,15.29705810546875,0,4,-1.1146620512008667,0.2470027655363083,-2.889071464538574,1.7744094133377075,3,False,True
269,6,tiny-2,11.249639511108398,0,1,-0.36037302017211914,0.4108692705631256,-1.6219263076782227,1.2615532875061035,7,False,False
270,2,tiny-2,10.613539695739746,0,2,-0.9816656112670898,0.2725614309310913,-2.205385684967041,1.2237200736999512,5,False,False
277,1,tiny-2,13.03840446472168,0,2,0.5540916919708252,0.635084331035614,-0.15842509269714355,0.7125167846679688,8,False,False
291,2,tiny-2,13.856406211853027,0,4,-1.1997876167297363,0.23151300847530365,-2.1946702003479004,0.9948825836181641,5,False,False
297,1,tiny-2,12.67386531829834,0,1,1.2435612678527832,0.7761833071708679,-0.6640025973320007,1.9075639247894287,11,False,False
323,0,tiny-2,14.282856941223145,0,2,0.414043664932251,0.6020570397377014,-1.1466625928878784,1.5607062578201294,10,False,False
323,1,tiny-2,11.958260536193848,0,2,-5.3093671798706055,0.004920721985399723,-5.1030378341674805,-0.206329345703125,0,True,False
327,0,tiny-2,11.832159996032715,0,2,-2.069871664047241,0.1120598092675209,-1.8405777215957642,-0.22929394245147705,6,False,False
331,0,tiny-2,15.874507904052734,0,2,2.5766639709472656,0.9293445944786072,0.9359235167503357,1.6407403945922852,19,False,False
339,0,tiny-2,12.368428230285645,0,2,1.6234874725341797,0.8352755308151245,0.2883303761482239,1.3351571559906006,18,False,False
354,0,tiny-2,10.978527069091797,0,1,1.0427050590515137,0.7393715977668762,-0.3357979357242584,1.3785029649734497,13,False,False
354,1,tiny-2,12.572876930236816,0,2,0.22938168048858643,0.5570952892303467,-0.1754162311553955,0.40479791164398193,17,False,False
361,2,tiny-2,11.674314498901367,0,2,-3.156439781188965,0.04083827883005142,-2.0087931156158447,-1.1476466655731201,6,True,False
366,0,tiny-2,9.38500690460205,0,2,-1.8516724109649658,0.13567665219306946,-1.4322655200958252,-0.4194068908691406,8,False,True
366,1,tiny-2,12.50819206237793,0,1,-0.5983033180236816,0.3547319769859314,-1.2957117557525635,0.6974084377288818,10,False,True
393,1,tiny-2,13.659677505493164,0,3,0.7335314750671387,0.6755797266960144,0.19424186646938324,0.5392895936965942,16,False,False
398,0,tiny-2,11.401754379272461,0,1,0.012685775756835938,0.5031713843345642,-0.8547697067260742,0.8674554824829102,11,False,False
404,1,tiny-2,14.411078453063965,0,4,-1.0884380340576172,0.25191253423690796,-2.157120704650879,1.0686826705932617,6,False,False
436,0,tiny-2,13.416407585144043,0,2,1.3210039138793945,0.7893486618995667,0.01125025749206543,1.309753656387329,14,False,False
437,0,tiny-2,15.491933822631836,0,4,0.9267562627792358,0.7164167165756226,-0.7013362646102905,1.6280925273895264,12,False,False
455,1,tiny-2,15.406085968017578,0,6,-3.5526084899902344,0.027851857244968414,-3.7180886268615723,0.1654801368713379,1,True,False
466,2,tiny-2,12.737713813781738,0,2,0.31314945220947266,0.5776538252830505,-1.0585225820541382,1.3716720342636108,11,False,False
470,0,tiny-2,13.718939781188965,0,4,0.20464754104614258,0.5509840846061707,-0.7166427373886108,0.9212902784347534,14,False,False
471,0,tiny-2,11.48912525177002,0,2,0.4559135437011719,0.6120442748069763,-0.9563047289848328,1.4122183322906494,12,False,False
500,1,tiny-2,15.42724895477295,0,4,0.259344220161438,0.5644751191139221,-1.6526100635528564,1.9119542837142944,6,False,False
504,0,tiny-2,14.491376876831055,0,4,0.09256547689437866,0.5231248140335083,-1.2974756956100464,1.3900411128997803,9,False,False
505,1,tiny-2,11.463945388793945,0,1,-0.9997072219848633,0.26899898052215576,-1.8124605417251587,0.8127533197402954,8,False,False
506,0,tiny-2,14.491376876831055,0,1,0.35901451110839844,0.5888018608093262,-1.1051267385482788,1.4641412496566772,10,False,False
506,1,tiny-2,11.949041366577148,0,2,-3.0264804363250732,0.046243809163570404,-3.8099586963653564,0.7834782600402832,1,True,False
507,0,tiny-2,15.874507904052734,0,4,-0.03524196147918701,0.49119043350219727,-1.9129142761230469,1.8776723146438599,10,False,False
512,0,tiny-2,15.0,0,4,-0.263252854347229,0.4345642626285553,-1.9838708639144897,1.7206180095672607,8,False,False
523,0,tiny-2,15.491933822631836,0,1,0.1563401222229004,0.5390056371688843,-1.0585225820541382,1.2148627042770386,7,False,False
531,0,tiny-2,14.696938514709473,0,4,1.216701865196228,0.7714825868606567,-0.1412220001220703,1.3579238653182983,12,False,False
