filename,object_index,line_number,class_id,cx_norm,cy_norm,width_norm,height_norm,x,y,width,height,x2,y2,area,diagonal,aspect_ratio,edge_distance,touches_edge,valid_geometry,coco_size,scene_id,sensor,capture_date
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_8704.png,1,2,0,0.2359228362877998,0.8425,0.010948905109489065,0.017000000000000015,117.9895724713243,427.00800000000004,5.6058394160584015,8.704000000000008,123.5954118873827,435.71200000000005,48.79322627737237,10.353021373426897,1.552666666666666,76.28799999999995,False,True,small,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,WFV1,2020-07-03
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8704_3584.png,0,1,0,0.7373046875,0.8759765625,0.060546875,0.041015625,362.0,438.0,31.0,21.0,393.0,459.0,651.0,37.44329045369811,1.4761904761904763,53.0,False,True,small,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,WFV1,2020-07-03
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8704_7680.png,0,1,0,0.66015625,0.96484375,0.046875,0.06640625,326.0,477.0,24.0,34.0,350.0,511.0,816.0,41.617304093369626,1.4166666666666667,1.0,False,True,small,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,WFV1,2020-07-03
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8704_7680.png,1,2,0,0.8212890625,0.5244140625,0.025390625,0.033203125,414.0,260.0,13.0,17.0,427.0,277.0,221.0,21.400934559032695,1.3076923076923077,85.0,False,True,small,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,WFV1,2020-07-03
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_9216_8192.png,0,1,0,0.13671875,0.2431640625,0.046875,0.037109375,58.0,115.0,24.0,19.0,82.0,134.0,456.0,30.610455730027933,1.263157894736842,58.0,False,True,small,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12288_13824.png,0,1,0,0.091796875,0.0205078125,0.04296875,0.041015625,36.0,0.0,22.0,21.0,58.0,21.0,462.0,30.4138126514911,1.0476190476190477,0.0,True,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12288_13824.png,1,2,0,0.1181640625,0.1904296875,0.033203125,0.041015625,52.0,87.0,17.0,21.0,69.0,108.0,357.0,27.018512172212592,1.2352941176470589,52.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12288_2048.png,0,1,0,0.6220703125,0.0458984375,0.021484375,0.037109375,313.0,14.0,11.0,19.0,324.0,33.0,209.0,21.95449840010015,1.7272727272727273,14.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12288_2048.png,1,2,0,0.65234375,0.12109375,0.0234375,0.03515625,328.0,53.0,12.0,18.0,340.0,71.0,216.0,21.633307652783937,1.5,53.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12800_2560.png,0,1,0,0.3212890625,0.0478515625,0.037109375,0.025390625,155.0,18.0,19.0,13.0,174.0,31.0,247.0,23.021728866442675,1.4615384615384615,18.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12848_2560.png,0,1,0,0.2265625,0.048828125,0.046875,0.0234375,104.0,19.0,24.0,12.0,128.0,31.0,288.0,26.832815729997478,2.0,19.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13360_2560.png,0,1,0,0.77734375,0.1005859375,0.02734375,0.025390625,391.0,45.0,14.0,13.0,405.0,58.0,182.0,19.1049731745428,1.0769230769230769,45.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13824_2048.png,0,1,0,0.3651877133105802,0.8165803108808289,0.015358361774744034,0.016580310880829008,183.0443686006826,413.8445595854922,7.863481228668945,8.489119170984452,190.90784982935153,422.3336787564767,66.75402924896991,11.571494343117687,1.0795624640184216,89.66632124352333,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13824_2048.png,1,2,0,0.43856655290102387,0.7642487046632125,0.015358361774743978,0.013471502590673645,220.61433447098977,387.84663212435237,7.863481228668917,6.897409326424906,228.4778156996587,394.7440414507773,54.23764876478817,10.459856234666024,1.1400630086636816,117.25595854922273,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13824_2048.png,2,3,0,0.5691126279863481,0.8041450777202073,0.015358361774744034,0.014507772020725396,287.4539249146758,408.0082901554404,7.863481228668945,7.427979274611403,295.3174061433447,415.4362694300518,58.40977559284873,10.817079695448555,1.0586299366162846,96.56373056994818,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13824_2048.png,3,4,0,0.6433447098976108,0.7601036269430052,0.015358361774744034,0.013471502590673534,325.4607508532423,385.7243523316062,7.863481228668945,6.8974093264248495,333.32423208191125,392.62176165803106,54.23764876478792,10.459856234666008,1.1400630086636951,119.37823834196894,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13824_2048.png,4,5,0,0.6736348122866894,0.6860103626943005,0.016211604095563104,0.014507772020725396,340.75085324232083,347.52331606217615,8.300341296928309,7.427979274611403,349.05119453924914,354.95129533678755,61.65476312578461,11.138695693372275,1.117442710872742,157.04870466321245,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13824_2048.png,5,6,0,0.7401877133105802,0.6367875647668394,0.019624573378839605,0.01968911917098448,373.9522184300341,320.99481865284974,10.047781569965878,10.080829015544055,384.0,331.0756476683938,101.28996799236081,14.2330962238854,1.0032890290605998,128.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,0,1,0,0.470703125,0.806640625,0.02734375,0.0234375,234.0,407.0,14.0,12.0,248.0,419.0,168.0,18.439088914585774,1.1666666666666667,93.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,1,2,0,0.5771484375,0.6845703125,0.033203125,0.025390625,287.0,344.0,17.0,13.0,304.0,357.0,221.0,21.400934559032695,1.3076923076923077,155.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,2,3,0,0.341796875,0.7666015625,0.0234375,0.021484375,169.0,387.0,12.0,11.0,181.0,398.0,132.0,16.278820596099706,1.0909090909090908,114.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,3,4,0,0.5478515625,0.7607421875,0.033203125,0.025390625,272.0,383.0,17.0,13.0,289.0,396.0,221.0,21.400934559032695,1.3076923076923077,116.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,4,5,0,0.2726109215017065,0.816580310880829,0.01621160409556316,0.01865284974093262,135.42662116040958,413.3139896373057,8.300341296928337,9.550259067357501,143.72696245733792,422.8642487046632,79.27040973315178,12.653185918935126,1.1505863103354212,89.13575129533677,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,5,6,0,0.6476109215017065,0.6357512953367876,0.017064846416382284,0.015544041450777146,327.20819112627987,321.5253886010363,8.73720136518773,7.958549222797899,335.9453924914676,329.4839378238342,69.53544713434354,11.818510626451006,1.0978384527872642,176.0546075085324,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2048_4096.png,0,1,0,0.1669921875,0.646484375,0.048828125,0.02734375,73.0,324.0,25.0,14.0,98.0,338.0,350.0,28.653097563788805,1.7857142857142858,73.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2048_4096.png,1,2,0,0.21875,0.55859375,0.046875,0.03125,100.0,278.0,24.0,16.0,124.0,294.0,384.0,28.844410203711913,1.5,100.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2048_4096.png,2,3,0,0.376953125,0.5166015625,0.046875,0.029296875,181.0,257.0,24.0,15.0,205.0,272.0,360.0,28.30194339616981,1.6,181.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2048_4608.png,0,1,0,0.7265625,0.81640625,0.0234375,0.02734375,366.0,411.0,12.0,14.0,378.0,425.0,168.0,18.439088914585774,1.1666666666666667,87.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_1536.png,0,1,0,0.091796875,0.3701171875,0.04296875,0.048828125,36.0,177.0,22.0,25.0,58.0,202.0,550.0,33.301651610693426,1.1363636363636365,36.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_4096.png,0,1,0,0.380859375,0.1416015625,0.05078125,0.029296875,182.0,65.0,26.0,15.0,208.0,80.0,390.0,30.01666203960727,1.7333333333333334,65.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_4096.png,1,2,0,0.0126953125,0.453125,0.025390625,0.0234375,0.0,226.0,13.0,12.0,13.0,238.0,156.0,17.69180601295413,1.0833333333333333,0.0,True,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_4096_512.png,0,1,0,0.58984375,0.427734375,0.0390625,0.0234375,292.0,213.0,20.0,12.0,312.0,225.0,240.0,23.323807579381203,1.6666666666666667,200.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_4096_512.png,1,2,0,0.6513671875,0.4501953125,0.041015625,0.029296875,323.0,223.0,21.0,15.0,344.0,238.0,315.0,25.80697580112788,1.4,168.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_3584.png,0,1,0,0.423828125,0.7451171875,0.04296875,0.048828125,206.0,369.0,22.0,25.0,228.0,394.0,550.0,33.301651610693426,1.1363636363636365,118.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_3584.png,1,2,0,0.46875,0.251953125,0.03125,0.04296875,232.0,118.0,16.0,22.0,248.0,140.0,352.0,27.202941017470888,1.375,118.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,0,1,0,0.93359375,0.5703125,0.02734375,0.01953125,471.0,287.0,14.0,10.0,485.0,297.0,140.0,17.204650534085253,1.4,27.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,1,2,0,0.8671875,0.6142578125,0.0234375,0.017578125,438.0,310.0,12.0,9.0,450.0,319.0,108.0,15.0,1.3333333333333333,62.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,2,3,0,0.857421875,0.681640625,0.02734375,0.015625,432.0,345.0,14.0,8.0,446.0,353.0,112.0,16.1245154965971,1.75,66.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,3,4,0,0.7236328125,0.6572265625,0.029296875,0.037109375,363.0,327.0,15.0,19.0,378.0,346.0,285.0,24.20743687382041,1.2666666666666666,134.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,4,5,0,0.6708984375,0.8603515625,0.025390625,0.041015625,337.0,430.0,13.0,21.0,350.0,451.0,273.0,24.698178070456937,1.6153846153846154,61.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_3072.png,0,1,0,0.017578125,0.927734375,0.03515625,0.03125,0.0,467.0,18.0,16.0,18.0,483.0,288.0,24.08318915758459,1.125,0.0,True,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_3584.png,0,1,0,0.80078125,0.6552734375,0.0546875,0.029296875,396.0,328.0,28.0,15.0,424.0,343.0,420.0,31.76476034853718,1.8666666666666667,88.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7168_2560.png,0,1,0,0.45703125,0.6591796875,0.046875,0.044921875,222.0,326.0,24.0,23.0,246.0,349.0,552.0,33.24154027718932,1.0434782608695652,163.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7168_3072.png,0,1,0,0.1044921875,0.0908203125,0.033203125,0.052734375,45.0,33.0,17.0,27.0,62.0,60.0,459.0,31.906112267087632,1.588235294117647,33.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7168_3072.png,1,2,0,0.33020477815699656,0.6813471502590673,0.039249146757679154,0.030051813471502653,159.01706484641636,341.1564766839378,20.095563139931727,15.386528497409358,179.1126279863481,356.54300518134716,309.2009549240486,25.309621038501803,1.306049193833114,155.45699481865284,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7680_3072.png,0,1,0,0.2880859375,0.0908203125,0.060546875,0.033203125,132.0,38.0,31.0,17.0,163.0,55.0,527.0,35.35533905932738,1.8235294117647058,38.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_8192_2560.png,0,1,0,0.4189453125,0.8818359375,0.041015625,0.025390625,204.0,445.0,21.0,13.0,225.0,458.0,273.0,24.698178070456937,1.6153846153846154,54.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_8192_2560.png,1,2,0,0.75390625,0.966796875,0.0546875,0.0390625,372.0,485.0,28.0,20.0,400.0,505.0,560.0,34.40930106817051,1.4,7.0,False,True,small,GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371,WFV1,2020-07-03
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_10752.png,0,1,0,0.37109375,0.3408203125,0.0546875,0.048828125,176.0,162.0,28.0,25.0,204.0,187.0,700.0,37.53664875824692,1.12,162.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_10752.png,1,2,0,0.8251953125,0.36328125,0.037109375,0.03125,413.0,178.0,19.0,16.0,432.0,194.0,304.0,24.839484696748443,1.1875,80.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_11264.png,0,1,0,0.5654296875,0.689453125,0.037109375,0.03515625,280.0,344.0,19.0,18.0,299.0,362.0,342.0,26.1725046566048,1.0555555555555556,150.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_11264.png,1,2,0,0.4609375,0.78515625,0.0390625,0.0390625,226.0,392.0,20.0,20.0,246.0,412.0,400.0,28.284271247461902,1.0,100.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_11264.png,2,3,0,0.7529863481228669,0.02538860103626943,0.017918088737201354,0.019689119170984454,380.9419795221843,7.958549222797927,9.174061433447093,10.08082901554404,390.1160409556314,18.039378238341968,92.48214468867701,13.630352776993556,1.0988403651616092,7.958549222797927,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12288.png,0,1,0,0.671875,0.447265625,0.03125,0.03125,336.0,221.0,16.0,16.0,352.0,237.0,256.0,22.627416997969522,1.0,160.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12288.png,1,2,0,0.6953125,0.435546875,0.03125,0.03125,348.0,215.0,16.0,16.0,364.0,231.0,256.0,22.627416997969522,1.0,148.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12288.png,2,3,0,0.8125,0.40625,0.02734375,0.03515625,409.0,199.0,14.0,18.0,423.0,217.0,252.0,22.80350850198276,1.2857142857142858,89.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12288.png,3,4,0,0.841796875,0.40234375,0.03125,0.03515625,423.0,197.0,16.0,18.0,439.0,215.0,288.0,24.08318915758459,1.125,73.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,0,1,0,0.6083984375,0.896484375,0.033203125,0.05078125,303.0,446.0,17.0,26.0,320.0,472.0,442.0,31.064449134018133,1.5294117647058822,40.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,1,2,0,0.9306640625,0.044921875,0.029296875,0.03515625,469.0,14.0,15.0,18.0,484.0,32.0,270.0,23.430749027719962,1.2,14.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,2,3,0,0.9482421875,0.0693359375,0.037109375,0.033203125,476.0,27.0,19.0,17.0,495.0,44.0,323.0,25.495097567963924,1.1176470588235294,17.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,3,4,0,0.8662109375,0.69140625,0.029296875,0.03125,436.0,346.0,15.0,16.0,451.0,362.0,240.0,21.93171219946131,1.0666666666666667,61.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,4,5,0,0.89453125,0.6875,0.03515625,0.0390625,449.0,342.0,18.0,20.0,467.0,362.0,360.0,26.90724809414742,1.1111111111111112,45.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,5,6,0,0.4150390625,0.90234375,0.033203125,0.03125,204.0,454.0,17.0,16.0,221.0,470.0,272.0,23.345235059857504,1.0625,42.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,6,7,0,0.4228515625,0.9287109375,0.048828125,0.029296875,204.0,468.0,25.0,15.0,229.0,483.0,375.0,29.154759474226502,1.6666666666666667,29.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,7,8,0,0.09765625,0.8193359375,0.03125,0.025390625,42.0,413.0,16.0,13.0,58.0,426.0,208.0,20.615528128088304,1.2307692307692308,42.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,8,9,0,0.1103515625,0.8017578125,0.029296875,0.029296875,49.0,403.0,15.0,15.0,64.0,418.0,225.0,21.213203435596427,1.0,49.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_10240_12800.png,9,10,0,0.0283203125,0.5927734375,0.041015625,0.033203125,4.0,295.0,21.0,17.0,25.0,312.0,357.0,27.018512172212592,1.2352941176470589,4.0,False,True,small,GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887,WFV1,2020-04-23
