filename,image_path,annotation_path,missing_image,missing_txt,missing_coco,object_count,max_pairwise_iou,min_pairwise_center_distance_norm,filename_parse_error,satellite,sensor,longitude,latitude,capture_date,product_id,scene_id,tile_x,tile_y,width_px,height_px,image_mode,bit_depth,file_size_bytes,sha256,perceptual_hash,brightness_mean,brightness_std,brightness_p01,brightness_p50,brightness_p99,saturation_mean,entropy,sharpness_laplacian_var,white_ratio,r_mean,r_std,r_p01,r_p50,r_p99,g_mean,g_std,g_p01,g_p50,g_p99,b_mean,b_std,b_p01,b_p50,b_p99,black_ratio_le_0,black_ratio_le_5,black_ratio_le_10,black_ratio_le_20,black_ratio_le_40,foreground_brightness,background_brightness,image_error
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12800_10752.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12800_10752.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12800_10752.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,12800,10752,512,512,RGB,8,149301,a4380dcc6b386b87d5e15bbcfa66422a9fabe6a8e41577c102dd87f029a3048d,c9923695b695369d,51.3455924987793,37.15909796103329,0.0,77.0,81.0,65.2654800415039,2.500476577517875,18.206443786097225,0.0,40.74486541748047,29.650305138756416,0.0,61.0,65.0,53.9086799621582,38.98118699436691,0.0,81.0,85.0,66.43883895874023,48.32524374709549,0.0,101.0,104.0,0.3431816101074219,0.3431816101074219,0.3431816101074219,0.3431816101074219,0.3431816101074219,,51.3455924987793,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12872_9216.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12872_9216.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12872_9216.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,12872,9216,512,512,RGB,8,266242,9b51a308b4a3697cee8459c0779597ce1250a9e54def9c07053763325f9591e5,91d1d9dadae16d24,93.0467758178711,34.84023400245206,66.0,83.0,255.0,87.5584945678711,4.767860578637104,22.748962284473237,0.0205535888671875,77.6724853515625,37.463660315049914,50.0,67.0,255.0,96.85237884521484,34.522935367565395,70.0,87.0,255.0,114.33640670776367,29.46926289160256,89.0,106.0,255.0,0.0,0.0,0.0,0.0,0.0,,93.0467758178711,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12872_9728.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12872_9728.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12872_9728.txt,False,False,False,1,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,12872,9728,512,512,RGB,8,240284,bf9676a295e6ca473bfe4a0964365905d87a2a1d68c26d36f5c810982b4f361a,d5a9ca6565366672,77.93722915649414,25.7094806347286,0.0,81.0,156.0,87.23101425170898,3.9052852493210035,27.899618579642265,0.0010223388671875,63.157310485839844,23.345720104761664,0.0,65.0,144.0,81.59883499145508,26.50065563644707,0.0,85.0,160.0,98.6173210144043,29.733034813026823,0.0,104.0,165.0,0.068084716796875,0.068084716796875,0.068084716796875,0.068084716796875,0.068084716796875,84.35555555555555,77.92840280536626,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_1536_4608.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_1536_4608.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_1536_4608.txt,False,False,False,1,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,1536,4608,512,512,RGB,8,113713,be40ffa59beb4898cc2858bb290b4e9bd3b9a94087cbb484f85588cebb24961c,8f1c7819783fb09d,51.10475540161133,30.096276502985603,0.0,67.0,74.0,102.02782440185547,3.251095514441617,32.493167873923085,0.0,32.5315055847168,19.18901267737371,0.0,43.0,48.0,56.87519836425781,33.51035017936997,0.0,75.0,83.0,70.35743713378906,41.38294202018123,0.0,94.0,99.0,0.25649261474609375,0.25649261474609375,0.25649261474609375,0.25649261474609375,0.25649261474609375,75.71136363636364,51.06338458716718,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_3072_12288.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_3072_12288.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_3072_12288.txt,False,False,False,1,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,3072,12288,512,512,RGB,8,162863,85a874bcd4e7de9fdcfa167f095c31c974501da2095953f7b886880137c040cc,a8eaaaeaaaa9ab89,62.5640869140625,6.453913927922186,60.0,62.0,85.0,129.97466659545898,2.365027989075458,4.603597512876149,0.0,44.27064895629883,6.99181233914104,42.0,43.0,69.0,66.55705642700195,6.467103494499788,64.0,66.0,89.0,89.98300170898438,4.988823513105967,88.0,89.0,107.0,0.0,0.0,0.0,0.0,0.0,65.62585034013605,62.557203811038555,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_4096_8192.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_4096_8192.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_4096_8192.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,4096,8192,512,512,RGB,8,181220,270b90c3d42e4690a05f49d6846aa1c1422e8ab1d189a6dd45cd93bb111ce13f,fffff0808103071f,68.676025390625,32.47822002304125,56.0,61.0,255.0,124.3288803100586,4.085873706529681,16.041836145275738,0.01563262939453125,50.877986907958984,35.23468325521961,38.0,42.0,255.0,72.6473617553711,32.14697424948935,60.0,65.0,255.0,94.0132827758789,27.20581754778476,83.0,88.0,255.0,0.0,0.0,0.0,0.0,0.0,,68.676025390625,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_4096_8704.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_4096_8704.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_4096_8704.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,4096,8704,512,512,RGB,8,200828,cb3c8baee5867fd5fd0411b2a00dd50d39f8690a9240fc293eedef4aabcfe144,fb00f7780f38193b,71.32784271240234,17.851141583950888,56.0,63.0,137.0,114.2081069946289,5.153790493529749,4.691470731966547,0.0,53.8381462097168,19.351417977034885,38.0,44.0,124.0,75.40866470336914,17.866735632261985,60.0,67.0,142.0,95.05974578857422,14.378243024005027,82.0,88.0,149.0,0.0,0.0,0.0,0.0,0.0,,71.32784271240234,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5120_8192.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5120_8192.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5120_8192.txt,False,False,False,1,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,5120,8192,512,512,RGB,8,156869,87c8580e1177c2086e9f4a866b41ef9a59c481f8e9baa9279c8a777871a69079,f4f8b4c100c12fff,61.48845672607422,3.1623687777548146,57.0,61.0,71.0,127.82533645629883,3.5370960804679945,2.987152099085506,0.0,43.536075592041016,3.394992435500867,39.0,43.0,54.0,65.49646377563477,3.172331210649141,61.0,65.0,75.0,87.21095275878906,2.669635614996935,83.0,87.0,95.0,0.0,0.0,0.0,0.0,0.0,63.94957983193277,61.48510048245329,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5120_8704.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5120_8704.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5120_8704.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,5120,8704,512,512,RGB,8,172176,bd1dfcb8dab784d973f2931d6eb2a6f57f8adcc7da8c2c8ad3f48a8916fd8cb8,b93ce65a5146d6b4,62.9299201965332,5.611540416742443,55.0,63.0,79.0,124.63021087646484,4.164654136226021,3.1969909667386673,0.0,45.12282943725586,6.1369866663268455,37.0,46.0,63.0,66.96456146240234,5.6259021547550185,59.0,68.0,83.0,87.91960525512695,4.5136523017681105,81.0,88.0,101.0,0.0,0.0,0.0,0.0,0.0,,62.9299201965332,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5632_8704.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5632_8704.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_5632_8704.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,5632,8704,512,512,RGB,8,165774,726b8e8e9be78e645defb9e1fe7cfa8ce4224bb3b9b7f0160c6a1e8b81f11229,b80b1f92041df9fb,68.8024673461914,3.129527582050068,59.0,69.0,77.0,113.16385650634766,3.5955400472925554,3.0784183910436695,0.0,51.61738204956055,3.414683709837564,41.0,52.0,61.0,72.81996536254883,3.138857377066673,63.0,73.0,81.0,92.72663116455078,2.539685802786528,86.0,93.0,99.0,0.0,0.0,0.0,0.0,0.0,,68.8024673461914,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_6656_7168.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_6656_7168.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_6656_7168.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,6656,7168,512,512,RGB,8,209697,fe2d06401ca12889ee5f5c1db1f9ae30d9c6be7f2c7254e3c9d593424c6de646,aa55af525e41bd70,79.24967575073242,19.082163137702207,62.0,73.0,155.0,99.2076530456543,5.560044414922376,4.705139141296968,0.0,63.1063346862793,20.522581449152096,44.0,56.0,143.0,83.2281723022461,19.084461816432,66.0,77.0,159.0,101.1042709350586,15.419826984036163,87.0,96.0,163.0,0.0,0.0,0.0,0.0,0.0,,79.24967575073242,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7168_7168.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7168_7168.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7168_7168.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,7168,7168,512,512,RGB,8,267958,0dff432823db0818a73e96001633e45d26272ba559a0a3d09310f9ede53cc7df,a88b1f3d537223a7,157.9568214416504,44.90500406115082,80.0,154.0,255.0,34.68231964111328,7.301674212918896,9.602229411815642,0.02954864501953125,147.3817138671875,47.60073138819484,64.0,143.0,255.0,161.83685684204102,44.784913571924285,84.0,158.0,255.0,165.77825546264648,38.32033585445959,100.0,162.0,255.0,0.0,0.0,0.0,0.0,0.0,,157.9568214416504,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7168_7680.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7168_7680.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7168_7680.txt,False,False,False,1,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,7168,7680,512,512,RGB,8,222281,4671131702a02a16750fd72da0d168da746d19dcabde86ade78eb70e8dd2f4a6,ffadbde70000f807,100.7127914428711,19.815334184042378,76.0,97.0,160.0,72.61417007446289,6.007064071990445,5.039659807400312,0.0,86.13956832885742,21.225215740347718,60.0,82.0,149.0,104.66677856445312,19.822999543131747,80.0,101.0,164.0,118.79250717163086,16.170265578244248,99.0,115.0,168.0,0.0,0.0,0.0,0.0,0.0,95.08333333333333,100.72363552973552,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_10240.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_10240.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_10240.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,7680,10240,512,512,RGB,8,170398,74099f2a9c37e2e2ccceef59a4cfb47bd493114d42b98368e0f8c45693780c57,8d32f0485bfae5a9,66.34700012207031,2.4460826158022675,62.0,66.0,72.0,117.08598327636719,3.2297579763538957,3.069641111185774,0.0,49.467811584472656,2.6324780670656347,45.0,49.0,55.0,70.18124771118164,2.5008279402182354,65.42999999999984,70.0,76.0,91.44254302978516,2.012011302221023,88.0,91.0,96.0,0.0,0.0,0.0,0.0,0.0,,66.34700012207031,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_10752.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_10752.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_10752.txt,False,False,False,1,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,7680,10752,512,512,RGB,8,176932,ae850bcf156e6b8e2c48e09c1b716b626c5dbc0795d22bab0a5639e568975359,8d1472a5dd5aa5b5,71.80536270141602,3.950116979636233,67.0,72.0,85.0,107.48896408081055,3.103549368004658,4.05830728901492,0.0,55.47650909423828,4.157399570356499,50.0,55.0,70.0,75.73377990722656,3.970816502703342,71.0,75.0,89.0,95.82851791381836,3.1818740357258353,92.0,96.0,106.0,0.0,0.0,0.0,0.0,0.0,75.062,71.79913928849888,
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_7168.png,/mnt/data/varroa/mmdetection/LevirShipData/All Images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_7168.png,/mnt/data/varroa/mmdetection/LevirShipData/All Annotations/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_7168.txt,False,False,False,0,0.0,,False,GF1,WFV1,110.0,17.9,2020-07-03,L2A0004902374,GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374,7680,7168,512,512,RGB,8,225231,78cf12c15fb25ff6032d5945cacd26b6bf8700252e385e6854fa9b64fc8ce473,e3f1331c18de6e07,149.00455474853516,66.53782703897991,77.0,113.0,255.0,50.17671585083008,6.7256645321757365,5.927928947246983,0.08601760864257812,137.5753402709961,71.41549880562731,61.0,99.0,255.0,152.7174949645996,66.04416258425502,81.0,117.0,255.0,159.54263305664062,56.478500108233256,99.0,128.0,255.0,0.0,0.0,0.0,0.0,0.0,,149.00455474853516,
